X,Y,osm_id,osm_type,completeness,amenity,healthcare,name,operator,source,speciality,operator_type,operational_status,opening_hours,beds,staff_doctors,staff_nurses,health_amenity_type,dispensing,wheelchair,emergency,insurance,water_source,electricity,is_in_health_area,is_in_health_zone,url,addr_housenumber,addr_street,addr_postcode,addr_city,changeset_id,changeset_version,changeset_timestamp,uuid
,,"636526227",way,9.375,doctors,doctor,,,,,,,,,,,,,,,,,,,,,,,,,63723644,1,2018/10/21 10:33:05+00,0cdeb11dcfa64d50a4fac2b9009f59be
,,"636531998",way,9.375,,physiotherapist,Seaway Physio Centre,,,,,,,,,,,,,,,,,,,,,,,,68192172,2,2019/03/15 23:18:11+00,ce84ad4eff5d404981a58fa629b0e800
,,"636532001",way,18.75,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,Mo-Su 09:00-21:00,,,,,yes,,,,,,,,,,,,,68194194,3,2019/03/16 02:05:37+00,09978e9565484512b187760dcc877197
,,"78480284",way,9.375,hospital,,,,CanVec 6.0 - NRCan,,,,,,,,,,,,,,,,,,,,,,5841855,1,2010/09/22 00:32:46+00,3846cdb7c1b4453eb1c87f13279695dd
-73.4502194105116,45.5166853750644,"2622623941",node,15.625,pharmacy,pharmacy,Jean Coutu,,,,,,,,,,,yes,,,,,,,,,,,,,73449119,2,2019/08/17 18:31:07+00,074f1620fcf74019b6e7c10d5a922af0
-73.6251398390971,45.5249927631187,"2622987334",node,18.75,pharmacy,pharmacy,Pharmacie Jean-Coutu,,,,,,,,,,,yes,yes,,,,,,,,,,,,139892470,4,2023/08/14 23:40:47+00,8b7ae757a9ff445ca86ed5ae9790ce0d
-122.892205068424,49.2243173979165,"2623006721",node,15.625,,physiotherapist,Keary Physiotherapy,,,,,,,,,,,,,,,,,,,,"233",Nelson's Crescent,,,91545569,5,2020/09/26 10:02:21+00,69c1b94c9a0f4f0382d68aca930ffbca
-81.2495935568736,42.9838674388965,"2623038620",node,28.125,pharmacy,pharmacy,Rexall,,,,,,"Mo-Sa 08:00-22:00; Su 09:00-18:00",,,,,,,,,,,,,,"166",Dundas Street,N6A 1G4,London,111668029,5,2021/09/24 21:43:33+00,a8451fae7f4f4b14987ecbf4065a3ffd
,,"78596080",way,12.5,,physiotherapist,Stonehouse Physiotherapy,,Manitoba Lands Initiative,,,,,,,,,,,,,,,,,,,,,,98933903,3,2021/02/08 22:24:03+00,749693999d224069b626c723569fbe09
,,"637664268",way,6.25,,physiotherapist,,,,,,,,,,,,,,,,,,,,,,,,,63850057,1,2018/10/24 23:54:14+00,06bee656172d4407b62e8cd25df6f5d2
-79.5318675083868,43.5946876523732,"2623605658",node,21.875,,alternative,ONE Health Services,,,chiropractic,,,,,,,,,,,,,,,,,"3515",Lake Shore Boulevard West,,Etobicoke,143866123,9,2023/11/10 14:27:37+00,2b339ca9bbc54d76ad664a5b10afe0c4
-63.5835745749498,44.6523376524793,"2624376909",node,25,doctors,,,,HRM open Data Halifax Regional Municipality,,,,,,,,,,yes,,,,,,,,"2131",Gottingen Street,B3K 5Z7,Halifax,128824432,12,2022/11/12 19:14:01+00,d96ea25aa28443f6bed923d37702d55b
-63.5839143773045,44.6525539894002,"2624378629",node,25,pharmacy,,Guardian Pharmacy,,,,,,,,,,,,yes,,,,,,,,"2151",Gottingen Street,B3K 3B5,Halifax,138210235,11,2023/07/07 03:10:07+00,7f68411959d54c4ebc6f0e83106c25df
-74.0948367148694,45.7047242364877,"2625341861",node,31.25,pharmacy,pharmacy,Jean Coutu,Karenne Bourque,"https://www.jeancoutu.com/localisateur-succursale/mirabel-13905-chemin-st-simon-local-101-j7n-1p3/333/;local knowledge",,,,"Mo-Fr 09:00-21:00,St-Su 09:00-18:00",,,,,,,,,,,,,,"13905",Rue Saint-Simon,J7N 1P3,,95697258,6,2020/12/11 18:22:48+00,5b34508866b3449db4587b192fe679ce
-114.212531012814,51.0603347313202,"2625502701",node,12.5,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,,,,,,,,,,,,,,118525009,2,2022/03/15 19:43:16+00,15ca453d5e6f4ebf8347a7326a984cba
-79.5834205714935,43.6084448700519,"2626174364",node,18.75,doctors,doctor,MediLife Medical Centre,,,,,,,,,,,,,,,,,,,,"1370",Dundas Street East,,,115493195,4,2021/12/28 23:57:42+00,47e54153e7e54e81a9d1de193691b2dd
,,"638613479",way,18.75,,physiotherapist,LiquidGym,,CanVec 6.0 - NRCan,,,,,,,,,,,,,,,,,,"34",Stafford Road,,,65182011,2,2018/12/05 04:17:10+00,80fef0e24112401eb279cc31c5ec6a32
,,"638652360",way,12.5,clinic,clinic,Wolfe Island Community Medical Clinic,,,,,,,,,,,,,,,,,,,,,,,,63941475,1,2018/10/28 04:55:52+00,e7dfa9ab720b4bae83a1a573e85e001e
-79.3162939274004,43.8887363827264,"2627388399",node,31.25,doctors,doctor,Bur Oak Dental West,,,dentist,,,"Mo-Sa 09:00-19:00; Su ""by appointment""",,,,,,,,,,,,,,"20",Bur Oak Avenue,L6C 0A2,Markham,74817727,3,2019/09/23 16:21:50+00,692348f6df43464d9fbb6ea40df1c6ec
-80.980130876366,43.3683805414589,"2627790476",node,18.75,doctors,doctor,Hasegawa Clinic,,,,,,,,,,,,,,,,,,,,"156",Waterloo Street South,,,143681360,5,2023/11/06 08:24:55+00,9fd172d41f5448ebb41b011e0a48028c
-80.526517028765,43.4288455792959,"2627790510",node,12.5,dentist,dentist,Highland Hills Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,90377217,2,2020/09/03 18:54:39+00,14ea9689c09349b494b28b3247a7163a
-124.992633225474,49.6839152538311,"2628030583",node,12.5,,laboratory,LifeLabs,,,blood_check,,,,,,,,,,,,,,,,,,,,,144846213,6,2023/12/06 22:20:01+00,9eb51020e4fd47b281a5b2daf0c6e1b6
,,"638940478",way,28.125,clinic,clinic,Prof Med Clinic,,,,,,"Su Closed; Mo-Th 08:30-17:00; Fr 09:00-15:00",,,,,,,,,,,,,,"1723",51 Avenue,T9V 2J6,Lloydminster,133427172,4,2023/03/08 05:15:04+00,5dbe53f7855047038bcc0e9256f2f10f
-81.2455547368295,42.9837989587475,"2629351288",node,12.5,doctors,doctor,Galleria Dental Centre,,,,,,,,,,,,,,,,,,,,,,,,71198384,2,2019/06/13 01:00:25+00,e430cbdff4404129927bdd6f3716ef00
-81.2456831475861,42.9838876392831,"2629351289",node,12.5,doctors,doctor,Medpoint Walk-in Clinic,,,,,,,,,,,,,,,,,,,,,,,,71198384,2,2019/06/13 01:00:25+00,64d547db75774c1ab3b6b7fee68961dd
,,"639739565",way,12.5,clinic,clinic,Peguis al-Care Treatment Centre,,,,,,,,,,,,,,,,,,,,,,,,119156669,2,2022/03/31 11:57:27+00,73b514ae3adc477fa7c3cae95f77c82f
,,"639839418",way,12.5,clinic,clinic,C. A. Bell Medical Centre,,,,,,,,,,,,,,,,,,,,,,,,79068349,2,2019/12/31 20:42:35+00,b55abbe8e7c747e798f2099e16933fdd
,,"639850954",way,18.75,dentist,dentist,Dr. Janice King,,,,,,,,,,,,,,,,,,,,"7",Argyle Street South,,,123149692,2,2022/07/03 12:32:05+00,d1fb3616f79441149b475d331f89ab0a
-79.3109680661239,43.6805979689501,"2629855623",node,28.125,clinic,clinic,Upper Beach Health & Wellness,,,,,,,,,,,,yes,,,,,,,,"1937",Gerrard Street East,M4L 2C2,Toronto,115591994,10,2021/12/31 04:33:28+00,8a0dfa878101400eb91d1c62c9436d05
-79.5784118814332,43.6120096934716,"2630365861",node,21.875,dentist,dentist,DentalVille,,,,,,,,,,,,,,,,,,,,"1560",Dundas Street East,,Mississauga,143866288,7,2023/11/10 14:31:22+00,b2ca3efe7b37456b841d582504d30190
,,"640344337",way,18.75,doctors,doctor,Ottawa Lifestyle Medicine,,,,,,,,,,,,,,,,,,,,"591",March Road,,,121551138,4,2022/05/27 02:08:40+00,13c29c46c5a34dddb85c0904fc328f32
,,"640355004",way,18.75,dentist,dentist,Brookside Dental Centre,,,,,,,,,,,,,,,,,,,,"854",March Road,,,116842464,3,2022/01/31 22:18:56+00,e2c7eb3e442e48a89587d3158e53ad9d
,,"640355012",way,15.625,,physiotherapist,Pro Physio,,,,,,,,,,,,,,,,,,,,"836",March Road,,,116842464,3,2022/01/31 22:18:56+00,4112f212a9f04330bfba3fc3b137143e
,,"640366898",way,15.625,doctors,doctor,Richmond Medical Centre,,Bing,,,,,,,,,,,,,,,,,,,,,,123233073,2,2022/07/05 12:19:30+00,64df3fdb020445c28e6b666adf27b812
-79.3110022642889,43.6807864779525,"2631337074",node,28.125,doctors,doctor,Upper Beach Health & Wellness,,,,,,,,,,,,yes,,,,,,,,"1937",Gerrard Street East,M4L 2C2,Toronto,115591994,8,2021/12/31 04:33:28+00,cb8d42569ddb4b46a55170e8ffc837be
,,"640901927",way,21.875,dentist,dentist,Hope Dental Care Centre,,City of Ottawa,,,,,,,,,,,,,,,,,,"1408",Stittsville Main Street,,,117302568,3,2022/02/11 20:45:40+00,d0f081ba4d604e199e70f4ec36857262
,,"641425377",way,21.875,dentist,dentist,"Dr. Nick Karaiskos, Orthodontist",,City of Ottawa,,,,,,,,,,,,,,,,,,"5524",Manotick Main Street,,,144774675,3,2023/12/05 01:32:28+00,cd8bd8d8ce2b47619ab5c31333d40962
-122.998752133528,49.2237340174556,"2633389647",node,25,clinic,,Total Therapy,,survey,,,,"Mo-Fr 07:00-20:00; Sa 09:00-16:00",,,,,,,,,,,,,,"4665",Central Boulevard,,Burnaby,146889981,6,2024/01/31 06:45:11+00,19f82b4a29ed4d068673645c9c2939c5
,,"641594853",way,21.875,pharmacy,pharmacy,Pharmasave,,City of Ottawa,,,,,,,,,,,,,,,,,,"990",River Road,,,70620180,2,2019/05/25 21:49:44+00,ffa8b4c831aa4daeb18969dce49890f0
,,"641594844",way,21.875,dentist,dentist,Dentistry@Manotick,,City of Ottawa,,,,,,,,,,,,,,,,,,"990",River Road,,,78898289,2,2019/12/26 21:26:35+00,93555f66aec94b69b34c9bfb0327c2f8
-79.361420501525,43.704592926984,"2633862436",node,25,dentist,dentist,Laird Dental Associates,,,,,,,,,,,,,,,,,,,,"62",Laird Drive,M4G 3V1,East York,116730704,6,2022/01/29 04:58:31+00,f9f8f7dcc8bb446f96921c1c8253925c
-79.3614006364145,43.7046587249239,"2633862438",node,28.125,dentist,dentist,Laird Orthodontics,,,orthodontics,,,,,,,,,,,,,,,,,"62",Laird Drive,M4G 3V1,East York,116730704,6,2022/01/29 04:58:31+00,647d056c3fdd427a965e21e6cab9df1a
,,"642018634",way,9.375,hospital,hospital,,,,,,,,,,,,,,,,,,,,,,,,,64277322,1,2018/11/07 23:51:02+00,c81f67d9d19d41209f737e941f966338
,,"79293133",way,12.5,doctors,doctor,,,CanVec 6.0 - NRCan,,,,,,,,,,,,,,,,,,,,,,71644802,2,2019/06/26 16:49:33+00,8eb0a944f93f4126ab1a57de4574b02a
,,"642311530",way,9.375,clinic,clinic,,,,,,,,,,,,,,,,,,,,,,,,,64307529,1,2018/11/08 21:35:35+00,46763bf598ee4cfab8cfdce4f12ca55f
,,"642316754",way,28.125,,clinic,Association for the Rehabilitation of the Brain Injured,,,,,,Mo-Fr 08:30-16:30,,,,,,,no,,,,,,,"3412",Spruce Drive SW,T3C 3A4,Calgary,129873948,5,2022/12/08 18:51:44+00,e9a472ba06aa4f61ad77619689dd8163
,,"642316928",way,15.625,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,,,,,118652338,2,2022/03/19 01:44:06+00,47cc25d4dd89417aafa8f8c0b967ada2
,,"-1280789",way,40.625,hospital,hospital,Surrey Memorial Hospital,Fraser Health Authority,,emergency,public,,24/7,"650",,,,,yes,yes,,,,,,,"13750",96 Avenue,,Surrey,,,,accffb3caeee46d4b77acb6bceeea19e
-79.2878580694271,43.7227837523463,"2636084679",node,12.5,doctors,doctor,,,Survey,,,,,,,,,,,,,,,,,,,,,,79177207,2,2020/01/03 23:43:43+00,6c55ae58107448348e425ce4b2cd2b6c
,,"642786566",way,18.75,,alternative,Basiren Chiropractic,,,chiropractic,,,,,,,,,,,,,,,,,"20",Water Street East,,,82086623,3,2020/03/12 03:07:49+00,f61474dffdbd49ed886abd6ab28d879f
,,"642786747",way,28.125,hospital,hospital,Brockville General Hospital,Brockville General Hospital,,,,,,,,,,,,yes,,,,,,,"75",Charles Street,,Brockville,144555735,5,2023/11/28 16:19:24+00,815c7fb06e804c518795d2dbc48f6ce6
,,"643173595",way,15.625,pharmacy,pharmacy,Pharmasave,,,,,,,,,,,yes,,,,,,,,,,,,,78421584,3,2019/12/15 03:11:30+00,1b47546fb7b64cbaa5a772ae79ba67bb
,,"643569933",way,15.625,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,,,,,145461356,3,2023/12/24 09:25:07+00,2b7cc1a2abe149e8a5b9c658f6675f0e
,,"643968792",way,25,dentist,dentist,Welcome Smile Dental,,,,,,,,,,,,,,,,,,,,"410",Memorial Drive NE,T2E 4Y7,Calgary,72357534,5,2019/07/17 16:53:27+00,0fc077064b8b4b2eb2ddfe0ba0b099a1
,,"644470988",way,15.625,,alternative,Centre Un pas pour Soi,,,,,,,,,,,,,,,,,,,,"253",Water Street,,,64492038,1,2018/11/14 16:44:42+00,0789da1c8a3e40188b4397e385c180ca
-97.2796573201863,49.8792762944097,"2637734804",node,18.75,pharmacy,pharmacy,Friend's Pharmacy,,local_knowledge,,,,,,,,,yes,,,,,,,,,,,,,92364202,2,2020/10/12 15:38:35+00,d3856f0c1a9141e28a20fcf2cfc1e0e5
,,"645434508",way,6.25,hospital,,,,,,,,,,,,,,,,,,,,,,,,,,64582880,1,2018/11/16 21:04:27+00,37282ebf331843ed9adc367ea4b51d5f
-74.0955162357596,45.7041954222165,"2639704196",node,28.125,pharmacy,pharmacy,Uniprix,,,,,,"Mo-Fr 9:00-21:00; Sa-Su 9:00-18:00",,,,,,,,,,,,,,"13900",Rue Saint-Simon,J7N 1P3,Mirabel,95697258,4,2020/12/11 18:22:48+00,d32537a6ab3d492498820e15de064c76
-79.4477035613361,43.6433232264423,"251231340",node,25,pharmacy,pharmacy,Guardian,,,,,,,,,,,yes,,,,,,,,,"137",Roncesvalles Avenue,,Toronto,72726389,9,2019/07/27 22:40:15+00,94400cf7a59c482fb7b2fb06c693fe82
,,"647434539",way,25,pharmacy,pharmacy,PharmaChoice,,,,,,"Mo-Fr 09:00-18:00; Sa 09:00-15:00",,,,,yes,,,,,,,,,"2201",Jockvale Road,,,73885166,5,2019/08/29 13:55:26+00,3409efa69114433699c031ab4159729a
,,"647465700",way,21.875,clinic,clinic,King Liberty Health Centre,,,,,,,,,,,,,,,,,,,,"131",Jefferson Avenue,,Toronto,122563149,2,2022/06/18 22:58:32+00,72b8c67abaa54997b2ed17f18606a4c4
,,"647860005",way,21.875,hospital,hospital,Cumberland Regional Health Care Centre,,,,,,,,,,,,,,,,,,,,"19428",,B4H 1N6,Amherst,130823988,6,2023/01/03 12:14:12+00,8c8338a8bf44432daed0eeb325562c07
-79.4500446268924,43.6518278406783,"251246416",node,15.625,pharmacy,pharmacy,Margis Pharmacy,,,,,,,,,,,yes,,,,,,,,,,,,,116486379,8,2022/01/23 02:55:14+00,9658e244c26b4f1d8bf4cd67c90e47b7
,,"647958833",way,21.875,clinic,clinic,Trainyards Medical Centre,,Bing,,,,,,,,,,,,,,,,,,"550",Terminal Avenue,,,74780519,2,2019/09/22 19:53:18+00,1b2013f63e234055861f94ae56e1a35c
-79.4385369443874,43.6403356646942,"251250133",node,25,pharmacy,pharmacy,Guardian,,,,,,,,,,,yes,,,,,,,,,"1514",Queen Street West,,Toronto,144179488,15,2023/11/18 15:39:19+00,2b342c9cb15049208fa35f36a472197d
,,"649385489",way,18.75,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,,,,,,,,,,"126",King Street West,,,144969491,4,2023/12/10 15:58:57+00,bed42cf2734a4cdb9a81a9dfe844df61
,,"649792319",way,25,pharmacy,pharmacy,Rexall,,,,,,,,,,,yes,,,,,,,,,"30",Pearl Street West,,Brockville,114849615,3,2021/12/12 15:15:39+00,667e0d368a41472995f90ea3fee6226a
,,"651356327",way,31.25,hospital,hospital,Chatham-Kent Health Alliance - Chatham Site,Chatham-Kent Health Alliance,,,,,,,,,,,,yes,,,,,,,"80",Grand Avenue West,N7M 5L9,Chatham,82204321,5,2020/03/14 21:25:20+00,a16dc86bc3bb43e8b661ec0db4b671ca
,,"651371862",way,25,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,yes,,,,,,,,"50",Rideau Street,,,73951237,3,2019/08/31 14:50:37+00,3b06309976464b62b12bf4f176c4b1df
,,"651630083",way,18.75,dentist,dentist,Rideau Dental Centre,,,,,,,,,,,,,,,,,,,,"50",Rideau Street,,,81059725,3,2020/02/16 01:19:42+00,142a1226f73b4e91ae61c10e360fbe85
-109.157448208031,54.0273353356951,"2646935236",node,9.375,hospital,,,,NRCan-CanVec-10.0,,,,,,,,,,,,,,,,,,,,,,20311788,1,2014/02/01 05:47:37+00,6137d3f6106c41b891c0f1d0bb14755d
,,"651855637",way,12.5,pharmacy,pharmacy,Remedy'sRx,,,,,,,,,,,,,,,,,,,,,,,,73002233,3,2019/08/05 01:59:48+00,aa441545d6e143eeacfc81b1774dac11
,,"651855657",way,9.375,,alternative,Aruma,,,,,,,,,,,,,,,,,,,,,,,,65112433,1,2018/12/03 05:01:28+00,5bc3ae60998a43478ecdeceacec35c36
,,"652004792",way,18.75,dentist,dentist,Upper Hunt Club Dental Centre,,,,,,,,,,,,,,,,,,,,"1480",Hunt Club Road,,,81059725,2,2020/02/16 01:19:42+00,f5de3d7b037c4ed580744cfce6a92aea
,,"652110305",way,21.875,dentist,dentist,Southgate Dental,,City of Ottawa,,,,,,,,,,,,,,,,,,"2515",Bank Street,,,74023479,2,2019/09/03 07:06:13+00,41e73b7cb0c74fada84d448946d6e391
-79.4535878250019,43.8119560541813,"2650968626",node,25,dentist,dentist,Sherman Orthodontics,,,,,,,,,,,,,,,,,,,,"31",Disera Drive,L4J 0A7,Thornhill,143538838,5,2023/11/02 15:51:55+00,53a9e998b05d4ccfa1ee51e440befa12
-79.9173764648653,43.2636695322448,"2651471558",node,12.5,pharmacy,pharmacy,Pharmasave,,,,,,,,,,,,,,,,,,,,,,,,110736453,4,2021/09/05 05:37:43+00,5bf04e686ded4b6fa4c0f9b2c248c476
-79.9173755428559,43.2637049876952,"2651471164",node,12.5,dentist,dentist,Campus Dentist,,,,,,,,,,,,,,,,,,,,,,,,113874075,4,2021/11/16 23:39:48+00,bd955617ac5a4820800180ef6c1b04c6
-79.9192838507514,43.2574387607017,"2651471580",node,28.125,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,"1341",Main Street West,L8S 1C6,Hamilton,110314085,7,2021/08/27 03:52:23+00,0f2820214e454bb0b9163082bddfa620
,,"653004805",way,15.625,dentist,dentist,Centre de Santé Dentaire Mont-Tremblant,Leblanc,,,,,,,,,,,,,,,,,,,,,,,65226042,1,2018/12/06 05:10:23+00,f4e85e0d338648daa181098111386878
,,"653357548",way,28.125,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,"250",LeMarchant Road,A1E 1P7,St. John's,72367061,2,2019/07/17 22:38:45+00,19d31a4b6f4f49208216af76b5a063c3
,,"653427667",way,21.875,dentist,dentist,,,,,,,,,,,,,,,,,,,,,"121",Company Avenue South,S0G 1S0,Fort Qu'Appelle,68545588,4,2019/03/26 12:48:39+00,ef79e6b7e8be4b2f94ae6b146e24c4ac
,,"653427669",way,28.125,pharmacy,pharmacy,Pharmachoice,,,,,,,,,,,yes,,,,,,,,,"103",Broadway Street West,S0G 1S0,Fort Qu'Appelle,68545588,4,2019/03/26 12:48:39+00,8c59edb1926349b2979f68b9a9d1fac2
,,"653428790",way,21.875,doctors,doctor,,,,,,,,,,,,,,,,,,,,,"178",Boundary Avenue North,S0G 1S0,Fort Qu'Appelle,68545588,4,2019/03/26 12:48:42+00,b3336c6456c14c5ca5c205078ba0143c
,,"653438005",way,37.5,hospital,hospital,The Ottawa Hospital - General Campus,The Ottawa Hospital,City of Ottawa,general,,,,,,,,,,yes,,,,,,,"501",Smyth Road,K1H 8L6,Ottawa,123823524,9,2022/07/19 20:28:13+00,962a89fa5a2e47e3be78e87720f05ab4
,,"653447595",way,25,hospital,hospital,Pembroke Regional Hospital,Pembroke Regional Hospital,,,,,,,,,,,,yes,,,,,,,"705",MacKay Street,,,79430626,3,2020/01/10 18:16:47+00,c25b31617a7b473a9d04e7ff44c751f8
,,"653447600",way,28.125,hospital,hospital,Perth and Smiths Falls District Hospital - Smiths Falls Site,Perth and Smiths Falls District Hospital,,,,,,,,,,,,yes,,,,,,,"60",Cornelia Street West,,Smiths Falls,68772995,3,2019/04/01 23:40:27+00,5dc95d97e706482fbe09ff85a9350cd9
,,"653447597",way,31.25,hospital,hospital,St. Francis Memorial Hospital,St. Francis Memorial Hospital,,,,,,,,,,,,yes,,,,,,,"7",St Francis Memorial Drive,K0J 1B0,Barry's Bay,87511873,4,2020/07/03 16:33:09+00,620ef681f9544361ac0ffb7e80fbe6b7
,,"653448973",way,21.875,hospital,hospital,Hôpital Mémorial de Wakefield,,,,,,,,,,,,,yes,,,,,,,"101",Chemin Burnside,,,68772995,2,2019/04/01 23:40:28+00,7682e2a0790246fd89cbecebf923be7a
,,"653465111",way,15.625,,rehabilitation,Medicine Lodge,,,,,,,,,,,,,,,,,,,,,,R0B 1A0,Nelson House,114544651,3,2021/12/04 05:37:02+00,a0ea59783f6a44ad9ceb86b9380165f9
-79.6313472041923,43.5091084209716,"2655419993",node,25,doctors,doctor,Dentistry at Clarkson,,,,,,"Tu 08:00-17:00; Th 08:00-17:00; Fr 07:30-15:30; Sa 09:00-15:30; We,Su,Mo off",,,,,,,,,,,,,,960 unit c3,Southdown Road,,Mississauga,122467516,7,2022/06/16 15:05:56+00,5747e8c5bf604a1395445e8c58473c8d
,,"80214209",way,9.375,hospital,,,,CanVec 6.0 - NRCan,,,,,,,,,,,,,,,,,,,,,,144123265,2,2023/11/17 06:02:51+00,e76553a445d94bddac01904eb526ebd5
,,"653789176",way,9.375,,physiotherapist,Dunnville Physiotherapy and Rehabilitation,,,,,,,,,,,,,,,,,,,,,,,,111128103,6,2021/09/13 07:37:33+00,5f0034daba0c4bdaabad02dd1847ea07
,,"653789177",way,15.625,doctors,doctor,Family Medicine Clinic,,,general,,,,,,,,,,,,,,,,,,,,,111128103,5,2021/09/13 07:37:33+00,5ba518adc962466abec4f25a46990bb3
,,"653839288",way,15.625,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,,,,,67588475,2,2019/02/26 16:36:16+00,3734126749c04a7abfed2bbb54d0b34c
,,"653858101",way,31.25,hospital,hospital,Haldimand War Memorial Hospital,Haldimand War Memorial Hospital,,,,,,,,,,,,yes,,,,,,,"206",John Street,N1A 2P7,Dunnville,82204037,4,2020/03/14 21:09:42+00,36b7ac9e33974c549db48804545d2064
,,"653872892",way,31.25,hospital,hospital,Sensenbrenner Hospital,Sensenbrenner Hospital,,,,,,,,,,,,yes,,,,,,,"101",Progress Crescent,P5N 3H5,Kapuskasing,82206690,2,2020/03/15 00:30:02+00,bfbfd63f3caa4058a9694b69e221d146
,,"654078823",way,21.875,clinic,physiotherapist,Family Physio,,City of Ottawa,,,,,,,,,,,,,,,,,,"3885",Innes Road,,,65359086,1,2018/12/10 23:23:18+00,c0d8b392b9db496f86d8bd83cc689179
,,"654080793",way,21.875,dentist,dentist,10th line Dental,,Esri World Imagery,,,,,,,,,,,,,,,,,,"2023",Tenth Line Road,,,81059725,3,2020/02/16 01:19:42+00,ae80789142cd4baaaf95ea3ccda300ec
,,"654107828",way,12.5,dentist,dentist,Dulmage Dental Arts,,,,,,,,,,,,,,,,,,,,,,,,111128103,3,2021/09/13 07:37:33+00,0b9468531768498c86e59cf7127442b2
,,"654118384",way,18.75,dentist,dentist,Trillium Dental,,,,,,,,,,,,,,,,,,,,"1309",Carling Avenue,,,134466185,4,2023/04/03 18:11:05+00,7577bf083cb244b39bafcd87739da546
,,"654118346",way,15.625,,physiotherapist,Family Physiotherapy,,,,,,,,,,,,,,,,,,,,"1309",Carling Avenue,,,134466185,4,2023/04/03 18:11:05+00,250ad43f8e2c44f4b55194dec6417784
,,"654118395",way,25,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,yes,,,,,,,,"1309",Carling Avenue,,,146120336,6,2024/01/10 21:45:11+00,155615b3c39148a3b95543f7a0a0842c
-102.263732329321,53.9560550443743,"2659745186",node,12.5,hospital,hospital,,,NRCan-CanVec-10.0,,,,,,,,,,,,,,,,,,,,,,78098473,3,2019/12/07 23:05:15+00,6c37f0d0b5c746a5abb187b642b778e3
,,"655113535",way,31.25,hospital,hospital,Dr. Hugh Twomey Health Care Centre,Central Health,,,,,,,,,,,,yes,,,,,,,"25",Twomey Drive,A0H 1E0,Botwood,68244861,2,2019/03/18 02:49:29+00,b96441394ec64b4aacf9a767b27fc875
,,"655137247",way,9.375,dentist,,Denture Clinic,,,,,,,,,,,,,,,,,,,,,,,,71900134,2,2019/07/04 14:46:48+00,cb432a2025974cc6acf5efc5d51ab175
,,"655265281",way,28.125,pharmacy,pharmacy,Shoppers Drug Mart,,,,,,,,,,,yes,,,,,,,,,"251",Water Street,A0H 1E0,Botwood,72367061,2,2019/07/17 22:38:46+00,9b2cea2cd6fc460186e574acd9384ee4
,,"655271000",way,21.875,pharmacy,pharmacy,Pharmasave,,,,,,,,,,,yes,,,,,,,,,"29",Bennett Street,,,112318637,3,2021/10/10 01:08:33+00,2a92cd1a7fe3472785a07f5a65e17dd1
-79.3986434438712,43.6533450489717,"2664677413",node,28.125,dentist,dentist,Downtown Dental Hygiene Clinic,,,,,,,,,,,,yes,,,,,,,,"302",Spadina Avenue,M5T 2E7,Toronto,147041174,13,2024/02/04 05:21:31+00,ba4d748e5dbf4daf9853258368a05db0
,,"655371454",way,31.25,hospital,hospital,Alexandra Marine and General Hospital,Alexandra Marine and General Hospital,,,,,,,,,,,,yes,,,,,,,"120",Napier Street,N7A 1W5,Goderich,83654588,5,2020/04/16 14:33:49+00,a958bc88155b457c9a0f0aeb4fd271de
,,"655440695",way,28.125,pharmacy,pharmacy,Pharmasave,,,,,,,,,,,yes,,,,,,,,,"203",Broadway Street West,S0G 1S0,Fort Qu'Appelle,109158219,4,2021/08/04 17:30:08+00,c29d540bb2204372aa6dc109b8eb1988
,,"655440696",way,25,clinic,clinic,Red Wolf,,,,,,,,,,,,,,,,,,,,203B,Broadway Street West,S0G 1S0,Fort Qu'Appelle,109157756,4,2021/08/04 17:15:44+00,3f433fa94a6e44eaac103b7448e72e0d
-79.6499496648195,43.5126462546631,"2665392023",node,31.25,pharmacy,pharmacy,I.D.A.,,,,,,"Mo-Fr 09:00-20:00; Sa 09:00-17:00; Su 10:00-16:00",,,,,yes,,,,,,,,,"2425",Truscott Drive,L5J 2B4,Mississauga,114305020,5,2021/11/27 19:30:14+00,1650002a8a2c4b959665170bd778b7c1
,,"655922906",way,15.625,hospital,,Southeast Integrated Care Centre,,Bing,,,,,,,,,,,yes,,,,,,,,,,,131264743,2,2023/01/14 13:19:16+00,3b80ffe7cfb244868e907efc86e4f9a5
,,"656070534",way,31.25,hospital,hospital,Chatham-Kent Health Alliance - Sydenham Site,Chatham-Kent Health Alliance,,,,,,,,,,,,yes,,,,,,,"325",Margaret Avenue,N8A 2A7,Wallaceburg,82205678,3,2020/03/14 22:53:33+00,a31d0c5c08e448eeac10ef47628e779a
