agency,lat,lon,date,hectares,cause,response_type,biome
BC,58.789,-122.673,1952-03-01,0.6,H, ,Taiga Plain,314.029144
BC,58.818,-122.757,1952-08-02,0.1,H, ,Taiga Plain,434.164307
BC,58.818,-123.562,1953-06-20,0.1,H, ,Taiga Plain,418.294189
BC,56.76,-124.82,1950-06-23,113.3,H, ,Boreal Cordillera,667.5
BC,57.01,-125.121,1952-05-20,2.0,H, ,Boreal Cordillera,685.645264
BC,59.318,-129.228,1952-06-01,131.5,H, ,Boreal Cordillera,989.196228
BC,57.568,-131.729,1952-06-01,0.4,H, ,Pacific Maritime,95.5
BC,56.492,-130.427,1953-03-01,0.1,L, ,Pacific Maritime,638.157776
BC,59.376,-126.728,1951-07-07,0.1,H, ,Boreal Cordillera,973.074036
BC,58.847,-125.229,1950-05-05,841.7,H, ,Boreal Cordillera,701.205933
BC,57.655,-131.621,1951-06-30,35.4,H, ,Boreal Cordillera,115.70607
BC,58.713,-132.979,1951-06-15,68.7,H, ,Boreal Cordillera,752.341919
BC,57.76,-131.566,1951-09-02,8.4,H, ,Boreal Cordillera,576.34845
BC,57.626,-131.729,1952-06-24,2201.4,H, ,Boreal Cordillera,964.399048
BC,58.434,-130.062,1950-06-22,12.1,L, ,Boreal Cordillera,1117.704468
BC,58.184,-130.729,1951-05-15,12949.9,H, ,Boreal Cordillera,534.889221
BC,57.905,-131.066,1952-04-01,9761.0,H, ,Boreal Cordillera,685.191589
BC,58.789,-131.979,1952-08-01,1.2,H, ,Boreal Cordillera,408.138397
BC,57.934,-131.175,1953-07-25,0.1,H, ,Boreal Cordillera,438.598846
BC,57.905,-131.175,1953-08-13,0.2,H, ,Boreal Cordillera,286.227386
BC,58.492,-129.479,1951-07-06,18.2,H, ,Boreal Cordillera,1271.140381
BC,56.789,-122.07,1950-07-29,99767.297,H, ,Boreal PLain,795.504028
BC,56.76,-121.267,1950-07-31,57.8,H, ,Boreal PLain,776.498657
BC,56.713,-121.82,1950-07-29,1035.9,H, ,Boreal PLain,891.852234
BC,56.789,-121.32,1950-08-26,76663.70299999998,H, ,Boreal PLain,812.606995
